loc,v(g),n,v,e,lOComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
6,1,9,27,54,0,4,4,5,4,0
139,7,743,4538.63,338128.21,9,23,46,445,298,0
69,10,166,916.91,25801.88,7,21,25,99,67,0
16,5,44,196.21,1765.93,0,11,11,26,18,0
14,4,36,152.93,1101.06,0,9,10,20,16,0
30,3,52,249.98,2999.79,5,14,14,28,24,0
109,11,284,1839.11,44181.7,19,25,64,161,123,0
47,2,51,250.25,3432.02,21,16,14,27,24,0
25,3,0,0,0,0,0,0,0,0,0
32,1,86,430,4504.76,0,11,21,46,40,0
36,3,82,410,6560,0,16,16,50,32,0
7,1,13,44.97,239.85,0,8,3,9,4,0
53,10,0,0,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0,0,0
19,1,70,325.07,4401.99,0,13,12,45,25,0
8,1,16,57.36,344.16,0,8,4,10,6,0
51,6,0,0,0,0,0,0,0,0,0
193,22,387,2364,148252.29,44,29,40,214,173,0
45,19,142,801.43,17410.32,0,21,29,82,60,0
34,1,110,559.62,5486.72,9,11,23,69,41,0
7,1,23,82.45,329.82,0,6,6,15,8,0
29,1,58,262.37,911,4,5,18,33,25,0
12,4,27,112.59,774.04,0,10,8,16,11,0
17,2,54,250.77,2444.99,0,13,12,36,18,0
9,3,15,53.77,322.65,1,8,4,9,6,0
26,10,79,371.33,12950.3,2,18,8,48,31,0
20,7,54,253.82,6282.14,1,18,8,32,22,0
7,1,15,51.89,103.78,0,4,7,8,7,0
46,5,141,734.53,12520.45,0,15,22,91,50,0
34,4,74,351.86,3749.53,0,11,16,43,31,0
54,7,174,996.66,11959.9,6,12,41,92,82,0
6,1,24,96,261.82,0,5,11,12,12,0
25,2,70,356.12,2719.48,2,12,22,42,28,0
5,1,13,41.21,98.9,0,4,5,7,6,0
8,1,11,33,66,1,4,4,7,4,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,11,34.87,87.17,0,5,4,7,4,0
18,7,54,247.59,2228.29,2,12,12,36,18,0
26,2,69,331.71,2435.43,3,9,19,38,31,0
15,3,33,132,858,2,8,8,20,13,0
18,3,36,160.54,1685.67,0,14,8,24,12,0
14,3,33,144.95,1413.23,0,13,8,21,12,0
15,3,46,213.62,2198.48,0,13,12,27,19,0
18,3,45,203.56,1772.67,0,11,12,26,19,0
31,5,117,626.83,11909.84,3,19,22,73,44,0
4,1,4,8,12,0,3,1,3,1,0
29,5,128,634.14,10812.04,0,11,20,66,62,0
15,3,45,206.32,1960.07,0,12,12,26,19,0
69,5,0,0,0,0,0,0,0,0,0
37,10,0,0,0,0,0,0,0,0,0
80,9,0,0,0,0,0,0,0,0,0
82,13,0,0,0,0,0,0,0,0,0
42,9,0,0,0,0,0,0,0,0,0
12,1,24,96,480,0,8,8,14,10,0
22,3,98,494.35,6374.52,0,14,19,63,35,0
4,1,4,8,8,0,2,2,2,2,0
19,2,26,98.99,527.95,5,8,6,18,8,0
13,2,23,87.57,408.66,0,8,6,16,7,0
4,1,4,8,12,0,3,1,3,1,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,7,19.65,39.3,0,4,3,4,3,0
15,2,30,120,720,0,8,8,18,12,0
5,1,8,20.68,31.02,0,3,3,5,3,0
43,7,161,797.63,13818.86,2,11,20,98,63,0
20,1,177,800.67,8896.34,0,5,18,97,80,0
25,6,89,467.07,9312.12,0,22,16,60,29,0
18,1,36,140.65,703.24,0,6,9,21,15,0
11,2,23,89.86,564.82,0,8,7,12,11,0
40,7,126,695.97,11627.48,1,17,29,69,57,0
69,12,237,1394.19,39323.21,2,20,39,127,110,0
7,1,16,55.35,126.52,0,4,7,8,8,0
12,1,51,227.43,1220.55,0,7,15,28,23,0
82,14,180,976.73,16295.07,0,13,30,103,77,0
29,3,78,393.46,3442.8,0,11,22,43,35,0
28,3,43,185.84,2157.84,2,11,9,24,19,0
6,1,25,86.49,432.43,0,5,6,13,12,0
20,3,33,137.61,1405.56,0,11,7,20,13,0
45,8,203,1194.18,35858.47,0,23,36,109,94,0
6,1,9,23.26,46.53,0,3,3,5,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
87,4,143,775.96,9246.81,42,13,30,88,55,0
37,7,94,530.52,9264.49,7,23,27,53,41,0
70,12,213,1263.25,38612.14,13,23,38,112,101,0
40,11,53,225.14,1924.95,17,9,10,34,19,0
77,10,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,0
101,6,299,1838.77,40810.58,8,17,54,158,141,0
51,4,0,0,0,0,0,0,0,0,0
57,10,171,974.78,20384.27,3,18,34,92,79,0
55,11,164,900.66,21015.49,0,18,27,94,70,0
11,4,26,104,953.33,0,10,6,15,11,0
137,23,448,2727.18,133116.85,2,23,45,257,191,0
24,4,47,212.61,2435.32,1,12,11,26,21,0
30,5,68,343.02,7124.24,0,20,13,43,27,0
27,3,60,294.41,3091.34,0,14,16,36,24,0
21,4,41,185.47,2049.4,0,13,10,24,17,0
31,7,85,417.09,7924.63,0,15,15,47,38,0
25,5,54,253.82,4153.47,0,15,11,30,24,0
47,10,194,1150.56,33760.81,0,26,35,116,79,0
25,4,54,256.76,3318.18,0,14,13,30,24,0
32,6,81,393.5,6956.46,0,15,14,48,33,0
17,3,22,88,509.14,3,9,7,13,9,0
11,2,19,72.34,390.63,0,9,5,13,6,0
13,5,22,81.41,332.42,0,7,6,15,7,0
72,10,220,1215.18,48607.35,7,23,23,140,80,0
10,2,29,123.19,554.35,0,9,10,19,10,0
18,3,38,176.47,2196.03,3,16,9,24,14,0
34,5,78,370.88,5338.04,0,13,14,47,31,0
206,47,572,3704.12,341686.13,3,40,49,346,226,0
10,3,33,144.95,1648.77,0,13,8,19,14,0
17,4,40,180.94,2544.5,0,15,8,25,15,0
15,4,42,192.57,3741.33,0,17,7,26,16,0
43,14,132,687.65,18509.19,0,18,18,86,51,0
8,2,10,31.7,79.25,0,5,4,6,4,0
21,3,37,159.91,1368.13,0,11,9,23,14,0
45,8,146,777,16058.03,0,16,24,84,62,0
26,7,47,209.59,1659.28,0,10,12,28,19,0
27,7,52,260,3800,9,19,13,32,20,0
43,7,83,399.01,8246.21,5,16,12,52,31,0
32,5,92,471.89,7353.68,0,17,18,59,33,0
11,5,40,163.5,2354.38,0,12,5,28,12,0
35,12,130,618.14,16183.91,0,16,11,94,36,0
51,8,169,943.86,23858.65,5,21,27,104,65,0
8,4,22,89.92,513.85,0,10,7,14,8,0
22,4,74,343.65,5551.19,0,12,13,39,35,0
44,10,208,1243.27,33242.04,0,23,40,115,93,0
15,4,0,0,0,0,0,0,0,0,0
13,4,26,104,1040,0,10,6,14,12,0
12,3,22,78.87,591.52,0,9,3,17,5,0
75,12,335,1986.8,89588.86,1,23,38,186,149,0
51,8,112,520.11,9842.12,0,12,13,71,41,0
30,7,99,465.34,8841.53,0,13,13,61,38,0
17,3,29,110.41,496.86,0,7,7,20,9,0
25,3,50,240.37,3204.9,6,16,12,30,20,0
14,3,28,116.76,1100.86,0,11,7,16,12,0
22,5,79,395,7363.93,0,18,14,50,29,0
21,4,43,185.84,1520.53,0,9,11,23,20,0
79,8,200,1098.37,28557.64,4,18,27,122,78,0
39,13,106,548.01,12330.27,2,20,16,72,36,0
8,4,24,100.08,800.63,0,12,6,16,8,0
15,6,55,279.81,3997.29,0,20,14,35,20,0
13,3,29,118.54,866.8,0,9,8,16,13,0
34,13,137,769.22,12668.01,0,17,32,75,62,0
56,12,236,1288.43,41229.63,5,16,28,124,112,0
8,5,27,116.69,875.19,0,12,8,17,10,0
13,4,25,104.25,833.99,0,12,6,17,8,0
13,4,25,104.25,833.99,0,12,6,17,8,0
7,2,9,27,67.5,0,5,3,6,3,0
57,7,189,1025.56,32794.73,10,21,22,122,67,0
26,3,61,272.03,3173.63,2,10,12,33,28,0
21,8,94,412.88,10184.32,0,12,9,57,37,0
19,4,46,210.91,2509.81,0,14,10,29,17,0
57,14,162,850.16,31172.69,0,20,18,96,66,0
14,3,30,122.62,1034.64,0,9,8,15,15,0
57,14,222,1336.97,46034.98,0,28,37,132,91,0
36,7,76,389.83,9895.57,0,22,13,46,30,0
23,6,71,341.32,5688.7,0,16,12,46,25,0
15,4,29,120.93,1045.16,0,11,7,18,11,0
22,7,65,315.77,6486.42,0,17,12,36,29,0
18,9,90,423.04,12183.54,0,16,10,55,36,0
42,15,169,893.23,39162.68,0,23,16,110,61,0
8,2,15,53.77,188.21,0,7,5,10,5,0
17,6,37,148,1522.29,0,9,7,21,16,0
59,17,249,1578.62,35056.31,0,23,58,137,112,0
9,4,16,59.21,284.19,0,8,5,10,6,0
90,10,0,0,0,0,0,0,0,0,0
108,16,0,0,0,0,0,0,0,0,0
9,3,12,41.51,124.54,0,6,5,7,5,0
12,4,30,135.71,1272.25,0,15,8,20,10,0
8,2,10,31.7,79.25,1,5,4,6,4,0
69,14,235,1352.4,31033.99,7,16,38,126,109,0
43,8,133,687.6,15688.14,8,17,19,82,51,0
49,9,100,512.92,6819.61,11,13,22,55,45,0
62,19,305,1738.63,60067,0,21,31,203,102,0
25,4,0,0,0,0,0,0,0,0,0
30,5,65,322.02,4226.55,3,15,16,37,28,0
93,5,194,970,27914.44,20,14,18,120,74,0
64,10,206,1201.58,32106.8,5,23,34,127,79,0
30,8,0,0,0,0,0,0,0,0,0
50,13,97,509.05,11877.81,5,20,18,55,42,0
88,16,0,0,0,0,0,0,0,0,0
12,4,29,129.32,1131.58,0,14,8,19,10,0
9,4,28,124.86,1092.56,0,14,8,18,10,0
70,1,102,461.4,4798.59,43,8,15,63,39,0
29,3,76,361.37,5203.75,4,12,15,40,36,0
26,6,62,294.8,3969.31,3,13,14,33,29,0
11,3,15,49.83,124.57,0,5,5,10,5,0
12,1,0,0,0,0,0,0,0,0,0
21,4,39,178.81,1519.92,0,12,12,22,17,0
136,13,0,0,0,0,0,0,0,0,0
214,24,579,3855.1,197199.3,51,29,72,325,254,0
14,4,36,144,1203.43,3,9,7,23,13,0
204,18,0,0,0,0,0,0,0,0,0
10,3,22,85.95,709.1,0,9,6,11,11,0
44,5,143,750.45,11511.96,2,13,25,84,59,0
17,8,35,148.68,1328.8,0,11,8,22,13,0
30,2,82,420.6,4626.61,0,14,21,49,33,0
15,4,65,312.48,4062.21,0,14,14,39,26,0
95,21,409,2271.83,118639.85,9,20,27,268,141,0
19,6,61,302.21,3608.69,0,14,17,32,29,0
20,7,69,328.09,6971.85,1,17,10,44,25,0
20,4,37,148,2279.2,0,11,5,23,14,0
20,4,38,158.46,1584.57,0,10,8,22,16,0
64,1,167,869.98,23077.33,23,18,19,111,56,0
11,3,47,215.49,1422.26,0,9,15,25,22,0
65,18,296,1530.3,52795.27,3,12,24,158,138,0
11,3,19,70.31,449.97,0,8,5,11,8,0
13,4,33,147.16,1275.4,0,13,9,21,12,0
88,8,261,1566,32003.04,3,17,47,148,113,0
78,9,223,1283.34,29608.49,10,19,35,138,85,0
85,38,318,1794.75,71172.91,6,18,32,177,141,0
23,8,0,0,0,0,0,0,0,0,0
50,12,174,938.26,31133.28,5,20,22,101,73,0
89,9,266,1537.84,44234.31,7,19,36,157,109,0
31,7,76,369.21,6134.51,2,16,13,49,27,0
67,7,188,1066.42,24061.01,6,19,32,112,76,0
22,8,65,315.77,3078.75,0,13,16,41,24,0
38,3,194,951.94,37898.98,5,14,16,103,91,0
42,10,224,1251.03,30707.14,0,15,33,116,108,0
24,3,54,250.77,2265.87,1,11,14,31,23,0
32,6,81,397.46,5564.41,2,14,16,49,32,0
39,6,79,401.91,4105.22,5,13,21,46,33,0
27,2,21,79.95,533.03,1,8,6,11,10,0
31,5,56,266.27,3328.42,4,15,12,36,20,0
12,2,18,64.53,258.12,0,6,6,10,8,0
11,1,49,186.56,1679.04,0,7,7,31,18,0
29,5,62,298.06,3725.7,2,14,14,37,25,0
75,10,140,750.06,20081.08,18,19,22,78,62,0
6,1,17,62.91,188.72,0,6,7,10,7,0
32,5,97,480.56,9044.77,0,17,14,66,31,0
22,4,94,461.25,9080.81,0,14,16,49,45,0
22,1,139,660.93,10885.9,0,10,17,83,56,0
249,32,651,4205.09,159793.42,51,22,66,423,228,0
16,2,46,205.13,1562.17,1,9,13,24,22,0
32,4,56,269.21,2961.33,6,14,14,34,22,0
21,3,62,307.16,4465.64,5,18,13,41,21,0
27,3,43,191.76,1725.8,6,11,11,25,18,0
28,6,100,535.76,9949.74,0,20,21,61,39,0
17,1,63,272.28,2450.53,0,8,12,36,27,0
8,1,21,66.57,166.42,0,3,6,11,10,0
20,5,93,395.06,12190.34,0,12,7,57,36,0
12,1,31,114.71,1101.25,0,8,5,19,12,0
14,2,26,98.99,659.94,0,8,6,16,10,0
14,4,0,0,0,0,0,0,0,0,0
24,4,54,253.82,2538.24,3,13,13,34,20,0
24,2,64,297.21,2237.79,1,8,17,32,32,0
13,3,43,179.31,2510.29,0,12,6,29,14,0
17,2,59,266.89,2874.2,0,10,13,31,28,0
14,3,39,176.42,1455.46,0,11,12,21,18,0
42,6,144,766.36,14236.57,4,14,26,75,69,0
13,4,0,0,0,0,0,0,0,0,0
15,4,34,157.89,1507.14,0,14,11,19,15,0
4,1,11,34.87,69.74,0,4,5,6,5,0
17,1,16,48,72,5,3,5,11,5,0
22,4,64,307.67,3999.72,0,14,14,38,26,0
19,4,47,195.99,1881.47,0,8,10,23,24,0
10,2,43,194.51,1421.44,0,10,13,24,19,0
17,3,71,341.32,4223.86,0,12,16,38,33,0
21,1,83,403.21,2373.45,0,7,22,46,37,0
24,5,85,421.11,8085.25,0,16,15,49,36,0
5,1,17,62.91,157.27,0,5,8,9,8,0
22,4,0,0,0,0,0,0,0,0,0
24,6,0,0,0,0,0,0,0,0,0
58,14,0,0,0,0,0,0,0,0,0
4,1,4,8,12,0,3,1,3,1,0
12,2,39,181.11,1280.71,0,11,14,21,18,0
12,2,39,181.11,1280.71,0,11,14,21,18,0
6,1,25,100,550,0,8,8,14,11,0
42,6,144,766.36,14236.57,4,14,26,75,69,0
47,4,237,1243.76,29896.28,6,11,27,119,118,0
5,1,11,36.54,109.62,0,6,4,7,4,0
5,1,11,34.87,69.74,0,4,5,6,5,0
34,7,112,579.03,9580.34,0,14,22,60,52,0
4,1,6,15.51,31.02,0,4,2,4,2,0
14,2,0,0,0,0,0,0,0,0,0
4,1,9,27,54,0,4,4,5,4,0
5,1,8,22.46,44.92,0,4,3,5,3,0
4,1,4,8,12,0,3,1,3,1,0
21,2,25,92.51,396.48,3,6,7,15,10,0
5,1,7,19.65,39.3,0,4,3,4,3,0
9,1,31,131.69,1474.88,0,14,5,23,8,0
15,2,19,68.11,333.76,2,7,5,12,7,0
30,6,66,285.25,4136.09,0,10,10,37,29,0
14,4,29,123.19,627.15,0,8,11,15,14,0
17,2,51,233.83,1753.75,0,10,14,30,21,0
12,4,29,129.32,931.13,0,12,10,17,12,0
12,3,38,166.91,1652.39,0,11,10,20,18,0
41,3,69,320.43,2883.83,18,9,16,37,32,0
7,2,14,44.38,221.89,0,6,3,9,5,0
11,2,31,131.69,455.84,0,6,13,16,15,0
6,1,0,0,0,0,0,0,0,0,0
20,2,26,104,534.86,4,9,7,18,8,0
17,2,37,159.91,959.47,0,10,10,25,12,0
5,1,21,66.57,266.27,0,4,5,11,10,0
9,2,9,25.27,94.75,1,5,2,6,3,0
44,2,143,775.96,12174.48,1,14,29,78,65,0
25,2,78,403.25,3760.78,1,13,23,45,33,0
5,1,8,22.46,44.92,0,4,3,5,3,0
6,1,8,20.68,31.02,0,3,3,5,3,0
7,1,17,60.94,121.89,0,4,8,9,8,0
12,2,19,65.73,236.63,0,6,5,13,6,0
21,3,60,294.41,2926.82,3,13,17,34,26,0
45,4,119,694.11,10122.49,7,21,36,69,50,0
19,1,33,147.16,713.17,9,9,13,19,14,0
22,5,53,196.12,2017.27,0,6,7,29,24,0
10,2,0,0,0,0,0,0,0,0,0
11,2,23,92,276,1,6,10,13,10,0
10,2,10,30,75,1,5,3,7,3,0
12,1,0,0,0,0,0,0,0,0,0
18,1,27,105.49,210.97,5,4,11,16,11,0
12,1,21,77.71,155.42,3,4,9,12,9,0
14,1,0,0,0,0,0,0,0,0,0
20,1,29,116,232,5,4,12,17,12,0
14,1,23,87.57,175.14,3,4,10,13,10,0
5,1,9,25.27,50.53,0,4,3,6,3,0
7,2,14,46.51,271.29,0,7,3,9,5,0
17,3,24,88.81,380.62,2,6,7,14,10,0
8,1,14,46.51,139.52,0,5,5,8,6,0
24,2,75,371.56,5350.53,0,16,15,48,27,0
24,2,75,371.56,5350.53,0,16,15,48,27,0
24,2,75,371.56,5350.53,0,16,15,48,27,0
13,3,28,106.61,1343.23,0,9,5,14,14,0
4,1,5,11.61,17.41,0,3,2,3,2,0
12,1,44,157.74,828.13,1,4,8,23,21,0
7,1,17,60.94,121.89,0,4,8,9,8,0
6,1,19,72.34,289.36,0,7,7,11,8,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
7,1,20,71.7,250.95,0,6,6,13,7,0
7,2,10,28.07,74.86,0,4,3,6,4,0
8,2,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0
28,5,75,393.59,3722.04,0,15,23,46,29,0
23,8,85,446.07,4683.78,1,14,24,49,36,0
23,8,60,302.66,2648.31,0,15,18,39,21,0
24,2,88,477.51,3282.89,0,11,32,48,40,0
25,3,89,476.82,4044.77,0,12,29,48,41,0
15,2,27,102.8,462.59,0,7,7,18,9,0
200,26,595,4027.07,155140.4,17,27,82,361,234,0
22,9,88,435.97,5926.46,1,15,16,59,29,0
29,8,79,375.64,4883.27,2,13,14,51,28,0
168,44,540,3384.06,137649.97,15,23,54,349,191,0
32,5,68,340,3024.21,7,13,19,42,26,0
102,17,383,2378.22,91462.4,16,26,48,241,142,0
225,43,737,4807.87,367569.05,8,30,62,421,316,0
37,9,103,536.57,14952.52,0,22,15,65,38,0
65,8,224,1207.88,36689.33,3,18,24,143,81,0
17,7,65,294.03,3688.76,1,12,11,42,23,0
26,9,90,437.22,6121.06,2,14,15,60,30,0
13,5,29,123.19,846.93,1,11,8,19,10,0
22,1,92,410.27,4571.55,0,8,14,53,39,0
13,2,33,142.62,758.5,0,9,11,20,13,0
8,1,22,85.95,451.25,0,9,6,15,7,0
6,1,9,27,54,0,4,4,5,4,0
5,1,0,0,0,0,0,0,0,0,0
6,1,17,64.73,258.89,0,8,6,11,6,0
5,1,7,19.65,39.3,0,4,3,4,3,0
17,5,30,129.66,1069.68,0,12,8,19,11,0
4,1,7,19.65,39.3,0,4,3,4,3,0
12,1,24,91.38,376.93,1,6,8,13,11,0
4,1,4,8,12,0,3,1,3,1,0
4,1,4,8,12,0,3,1,3,1,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,7,19.65,39.3,0,4,3,4,3,0
19,4,41,185.47,3129.74,1,15,8,23,18,0
97,16,224,1230.18,63661.56,26,23,22,125,99,0
87,13,182,993.62,42441.62,25,23,21,104,78,0
51,15,0,0,0,0,0,0,0,0,0
626,55,0,0,0,0,0,0,0,0,0
25,4,53,262.57,2660.73,0,16,15,34,19,0
47,8,128,685.77,9074.16,0,13,28,71,57,0
42,7,121,648.26,8126.45,0,13,28,67,54,0
29,3,92,432.44,11416.43,0,16,10,59,33,0
6,1,44,186.91,1670.5,0,11,8,31,13,0
22,3,46,205.13,2666.74,1,13,9,28,18,0
20,2,57,279.69,2144.31,0,12,18,34,23,0
91,9,368,2021,97260.72,0,21,24,258,110,0
10,1,19,68.11,194.61,0,5,7,11,8,0
45,4,244,1384.07,38754.01,1,17,34,132,112,0
20,2,36,152.93,889.75,0,8,11,20,16,0
27,6,112,569.8,9171,1,13,21,60,52,0
14,1,31,136.16,1123.34,0,11,10,16,15,0
17,3,41,187.98,1141.33,0,10,14,24,17,0
30,5,81,418.76,6369.62,1,17,19,47,34,0
6,1,15,51.89,227.03,0,7,4,10,5,0
72,6,104,510.32,9185.7,13,15,15,68,36,0
65,12,152,824.79,19003.21,7,18,25,88,64,0
47,4,118,600.32,7531.29,7,12,22,72,46,0
8,3,33,132,1306.8,0,11,5,24,9,0
5,1,14,50.19,225.85,0,9,3,11,3,0
8,1,17,60.94,274.25,0,9,3,14,3,0
61,13,210,1202.86,38840.84,4,22,31,119,91,0
7,3,17,60.94,365.67,0,8,4,11,6,0
54,9,176,1008.11,29369.72,2,23,30,100,76,0
5,1,15,51.89,207.57,0,8,3,12,3,0
12,3,36,158.12,1370.4,0,12,9,23,13,0
63,20,228,1329.9,58423.84,1,28,29,139,91,0
45,4,88,418.43,6025.39,10,12,15,52,36,0
32,5,82,420.6,6021.24,1,16,19,48,34,0
10,3,25,100,666.67,0,10,6,17,8,0
10,1,14,50.19,175.66,0,7,5,9,5,0
33,5,109,572.02,11840.9,0,18,20,63,46,0
40,7,0,0,0,0,0,0,0,0,0
39,7,133,758.16,15664.53,0,21,31,72,61,0
255,37,567,3822.41,189602.1,2,34,73,354,213,0
20,3,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0
78,15,0,0,0,0,0,0,0,0,0
30,4,0,0,0,0,0,0,0,0,0
63,6,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,0
42,8,0,0,0,0,0,0,0,0,0
32,7,96,466.37,8525.76,0,14,18,58,50,0
7,1,0,0,0,0,0,0,0,0,0
7,1,13,41.21,98.9,0,4,5,7,6,0
89,4,184,992.19,33604.92,13,19,23,102,82,0
48,10,152,814.35,16156.66,1,16,25,90,62,0
105,9,258,1581.36,50515.51,15,25,45,143,115,0
122,13,370,2139.1,124658.08,23,26,29,240,130,0
33,7,101,533.83,10106.29,0,17,22,52,49,0
55,7,118,627.99,8289.44,0,15,25,74,44,0
25,3,62,291.43,5364.91,0,15,11,35,27,0
76,11,178,977.55,22652.19,1,16,29,94,84,0
171,18,466,3039.98,107919.29,36,23,69,253,213,0
13,2,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,0
47,11,110,559.62,22058.39,1,22,12,67,43,0
107,10,280,1626.06,30353.11,13,14,42,168,112,0
137,31,397,2295.2,112701.06,2,21,34,238,159,0
105,21,312,1795.52,88588.88,7,23,31,179,133,0
53,13,179,994.27,31061.04,0,22,25,108,71,0
31,5,96,503.8,8972.46,1,17,21,52,44,0
36,6,103,548.16,10910.97,5,19,21,59,44,0
32,6,100,532.19,10014.9,1,18,22,54,46,0
66,6,194,1180.97,23744.99,13,21,47,104,90,0
40,5,163,900.34,12075.16,0,12,34,87,76,0
49,5,131,692.39,9231.84,1,12,27,71,60,0
4,1,11,38.05,133.19,0,7,4,7,4,0
33,4,58,269.34,3256.61,0,14,11,39,19,0
132,15,356,2159.53,73515.84,3,20,47,196,160,0
32,2,78,396.82,4421.73,1,13,21,42,36,0
4,1,11,34.87,69.74,0,4,5,6,5,0
42,4,150,787.19,12171.15,5,12,26,83,67,0
4,1,11,34.87,69.74,0,4,5,6,5,0
37,2,105,525,4725,4,9,23,59,46,0
49,5,105,546.99,8751.88,5,16,21,63,42,0
51,5,106,552.2,8835.23,5,16,21,64,42,0
81,30,453,2838.85,96875.9,20,21,56,271,182,0
92,12,222,1197.09,29594.84,12,15,27,133,89,0
9,2,13,44.97,134.92,1,6,5,8,5,0
9,2,13,44.97,134.92,1,6,5,8,5,0
38,26,390,1950,260000,5,20,12,230,160,0
5,1,10,30,60,0,4,4,6,4,0
4,1,7,19.65,39.3,0,4,3,4,3,0
11,2,20,71.7,430.2,0,8,4,14,6,0
16,2,0,0,0,0,0,0,0,0,0
49,5,105,546.99,8751.88,5,16,21,63,42,0
9,2,29,116,966.67,0,10,6,19,10,0
98,7,328,2067.63,60293.86,6,23,56,186,142,0
106,8,304,1893.56,54439.88,8,23,52,174,130,0
54,10,180,988.53,26728.43,4,19,26,106,74,0
34,4,81,397.46,4504.53,2,12,18,47,34,0
27,5,0,0,0,0,0,0,0,0,0
32,6,0,0,0,0,0,0,0,0,0
40,11,91,499.76,4664.41,0,18,27,63,28,0
23,3,0,0,0,0,0,0,0,0,0
60,8,0,0,0,0,0,0,0,0,0
19,2,77,377.83,5620.23,0,14,16,43,34,0
17,1,41,177.2,906.44,2,7,13,22,19,0
16,3,31,140.23,1923.16,2,16,7,19,12,0
17,1,41,177.2,906.44,2,7,13,22,19,0
16,3,31,140.23,1923.16,2,16,7,19,12,0
23,4,0,0,0,0,0,0,0,0,0
17,2,34,141.78,921.55,3,9,9,21,13,0
12,1,28,106.61,439.75,2,6,8,17,11,0
13,1,28,106.61,439.75,2,6,8,17,11,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,0,0,0,0,0,0,0,0,0
40,5,0,0,0,0,0,0,0,0,0
51,6,147,776.95,11222.67,6,12,27,82,65,0
10,1,18,68.53,239.86,1,7,7,11,7,0
69,7,227,1191.28,27216.16,7,12,26,128,99,0
5,1,0,0,0,0,0,0,0,0,0
26,5,61,299.32,4104.96,7,16,14,37,24,0
6,1,19,74.23,389.71,0,9,6,12,7,0
5,1,11,36.54,109.62,0,6,4,7,4,0
15,3,25,95.18,428.33,0,7,7,16,9,0
21,3,62,284.27,4367.39,0,13,11,36,26,0
29,4,77,353.04,7718.78,0,13,11,40,37,0
17,2,63,262.71,3612.2,0,10,8,41,22,0
32,7,86,399.37,10183.98,0,15,10,52,34,0
42,5,183,938.66,20522.49,0,13,22,109,74,0
109,14,353,2177.98,89865.49,4,26,46,207,146,0
11,2,26,96.21,865.9,0,9,4,18,8,0
40,9,113,559.82,6797.87,0,10,21,62,51,0
27,5,62,276.48,2584.07,0,9,13,35,27,0
32,5,123,650.1,11579.99,0,15,24,66,57,0
26,4,85,394.73,7697.19,0,13,12,49,36,0
11,2,43,175.76,2259.78,0,10,7,25,18,0
12,2,26,96.21,729.6,0,7,6,13,13,0
20,2,43,182.66,2770.36,0,13,6,30,14,0
26,3,0,0,0,0,0,0,0,0,0
26,3,160,827.19,20384.28,0,15,21,91,69,0
8,1,22,85.95,515.71,0,9,6,14,8,0
32,4,61,279.68,4131.68,4,13,11,36,25,0
30,7,70,312.16,7647.93,2,14,8,42,28,0
56,4,0,0,0,0,0,0,0,0,0
22,2,98,510.53,6525.86,0,14,23,56,42,0
16,1,49,196,2142,0,9,7,32,17,0
26,2,0,0,0,0,0,0,0,0,0
18,2,59,280.54,4769.15,0,17,10,39,20,0
33,1,98,430.45,5972.45,4,9,12,61,37,0
4,1,11,36.54,109.62,0,6,4,7,4,0
9,1,36,152.93,713.65,0,7,12,20,16,0
28,4,72,360,3325.26,0,13,19,45,27,0
9,1,51,194.18,1747.58,0,7,7,33,18,0
61,3,131,682.44,11399.82,4,15,22,82,49,0
27,4,110,568.69,15572.12,0,19,17,61,49,0
29,3,60,275.1,4063.94,0,13,11,35,25,0
13,2,38,140.62,1574.91,0,8,5,24,14,0
9,1,36,150.12,764.23,0,7,11,20,16,0
40,11,0,0,0,0,0,0,0,0,0
18,3,38,164.23,1982.53,0,13,7,25,13,0
17,2,88,423.05,9871.1,0,16,12,53,35,0
15,2,50,237.74,2560.32,0,14,13,30,20,0
6,1,24,96,560,0,10,6,17,7,0
24,2,85,354.44,6645.82,0,10,8,55,30,0
47,6,0,0,0,0,0,0,0,0,0
48,7,0,0,0,0,0,0,0,0,0
30,1,133,687.6,7801.62,2,10,26,74,59,0
29,3,83,422.26,7755.5,0,19,15,54,29,0
22,2,34,149.34,1067.77,3,11,10,21,13,0
30,5,80,396.34,6497.07,3,17,14,53,27,0
26,3,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0
